author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
А101;developer;https://www.cian.ru/sale/flat/293987929/;Москва;sale;flat;5;13;4;83.0;19574066;;;25.4;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/278053471/;Москва;sale;flat;5;17;4;72.2;19560721;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/293986972/;Москва;sale;flat;4;17;4;78.5;19517775;;;;Коммунарка;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/293986808/;Москва;sale;flat;2;17;4;88.0;19526868;;;25.1;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/293986997/;Москва;sale;flat;6;17;4;78.4;19691590;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/279839017/;Москва;sale;flat;2;16;4;82.8;19733848;;;5.2.4;Прокшино;Прокшино ЖК
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/299708595/;Москва;sale;flat;5;10;4;91.0;19700000;Южное Бутово;Южнобутовская ;9;Бульвар Адмирала Ушакова;
А101;developer;https://www.cian.ru/sale/flat/293987356/;Москва;sale;flat;4;17;4;78.5;19979300;;;25.2;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/294439630/;Москва;sale;flat;16;16;4;71.9;19926797;;;8к6;Прокшино;Прокшино ЖК
На Петровке;real_estate_agent;https://www.cian.ru/sale/flat/297706398/;Москва;sale;flat;19;25;4;108.9;19900000;; Никитина;11к4;Филатов Луг;Город-парк Первый Московский
А101;developer;https://www.cian.ru/sale/flat/279706623/;Москва;sale;flat;16;16;4;72.7;20167722;;;37.2.1;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/293986809/;Москва;sale;flat;2;17;4;86.9;20195428;;;25.1;Коммунарка;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/293987380/;Москва;sale;flat;6;17;4;78.4;20152529;;;25.2;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/274136559/;Москва;sale;flat;2;16;4;92.0;20159048;;;8к6;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/293276993/;Москва;sale;flat;15;15;4;61.6;20340258;;;;Филатов Луг;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/293986821/;Москва;sale;flat;4;17;4;93.1;20550505;;;25.1;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/292850819/;Москва;sale;flat;3;18;4;73.8;20675085;;;5.2.1;Филатов Луг;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/299616866/;Москва;sale;flat;2;15;4;79.9;20678580;;;;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/279837923/;Москва;sale;flat;3;18;4;73.8;20617742;;;;Филатов Луг;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/291012700/;Москва;sale;flat;18;21;4;92.1;21182533;;;6.1;Улица Горчакова;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/293987328/;Москва;sale;flat;2;17;4;99.4;21247283;;;25.2;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/273232753/;Москва;sale;flat;13;16;4;80.3;21160560;;;5.1.2;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/273053727/;Москва;sale;flat;5;15;4;64.4;21000441;;;6к5;Филатов Луг;Прокшино ЖК
Level Group;developer;https://www.cian.ru/sale/flat/299579290/;Москва;sale;flat;6;9;4;78.1;21209434;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
А101;developer;https://www.cian.ru/sale/flat/299534824/;Москва;sale;flat;2;18;4;81.7;21311160;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/279839134/;Москва;sale;flat;12;16;4;80.1;21344952;;;5.2.4;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/293986803/;Москва;sale;flat;2;17;4;98.5;21604398;;;25.1;Улица Скобелевская;Скандинавия ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/296524320/;Москва;sale;flat;20;22;4;104.6;21539749;;;к4;Рассказовка;Город-парк Первый Московский
Владис;real_estate_agent;https://www.cian.ru/sale/flat/297539314/;Москва;sale;flat;5;22;4;101.0;21500000;Северный;Челобитьевское шоссе;14к2;Марк;
ID 81084946;unknown;https://www.cian.ru/sale/flat/293720479/;Москва;sale;flat;5;16;4;105.8;21600000;; Александры Монаховой;43к1;Коммунарка;Москва А101
А101;developer;https://www.cian.ru/sale/flat/291012713/;Москва;sale;flat;19;21;4;96.5;21859459;;;6.1;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/296869491/;Москва;sale;flat;13;18;4;87.7;21880191;;;37.2.1;Бунинская аллея;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/293986947/;Москва;sale;flat;2;17;4;120.8;21694352;;;;Улица Скобелевская;Скандинавия
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/296524355/;Москва;sale;flat;2;20;4;108.2;21690892;;;к2;Новопеределкино;Город-парк Первый Московский
;;https://www.cian.ru/sale/flat/298953707/;Москва;sale;flat;2;25;4;86.9;21855350;Метрогородок;;;Бульвар Рокоссовского;Сиреневый парк ЖК
А101;developer;https://www.cian.ru/sale/flat/293986814/;Москва;sale;flat;3;17;4;93.6;22064413;;;25.1;Бунинская аллея;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/279838542/;Москва;sale;flat;5;18;4;73.7;22042727;;;5.2.6;Прокшино;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/299534264/;Москва;sale;flat;2;19;4;91.6;22185520;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/293986816/;Москва;sale;flat;3;17;4;98.3;22256996;;;25.1;Коммунарка;Скандинавия ЖК
;;https://www.cian.ru/sale/flat/297889789/;Москва;sale;flat;2;15;4;94.3;22358907;;проспект Магеллана;4;Филатов Луг;Испанские кварталы
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/294626587/;Москва;sale;flat;15;20;4;104.0;22431027;;;к2;Новопеределкино;Город-парк Первый Московский
ID 91775571;unknown;https://www.cian.ru/sale/flat/299692758/;Москва;sale;flat;16;16;4;97.8;22300000;;бульвар Скандинавский;17;Бульвар Адмирала Ушакова;Скандинавия
Level Group;developer;https://www.cian.ru/sale/flat/299123032/;Москва;sale;flat;41;45;4;76.8;22620621;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
А101;developer;https://www.cian.ru/sale/flat/293987327/;Москва;sale;flat;2;17;4;106.5;22602827;;;25.2;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/297480155/;Москва;sale;flat;2;15;4;114.2;22731784;;;к10.1.2;Прокшино;Прокшино ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891220/;Москва;sale;flat;6;20;4;107.1;22602643;;;к2;Новопеределкино;Город-парк Первый Московский
А101;developer;https://www.cian.ru/sale/flat/278068437/;Москва;sale;flat;10;16;4;93.6;22936058;;;;Улица Скобелевская;Скандинавия
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/296524363/;Москва;sale;flat;6;20;4;112.5;23023704;;;к2;Новопеределкино;Город-парк Первый Московский
;;https://www.cian.ru/sale/flat/298953681/;Москва;sale;flat;2;25;4;81.7;23219140;Метрогородок;;;Бульвар Рокоссовского;Сиреневый парк ЖК
А101;developer;https://www.cian.ru/sale/flat/293986727/;Москва;sale;flat;2;17;4;106.7;23284140;;;25.1;Улица Скобелевская;Скандинавия ЖК
Level Group;developer;https://www.cian.ru/sale/flat/298744663/;Москва;sale;flat;38;68;4;76.9;23423342;Печатники;;3;Кожуховская;Левел Южнопортовая ЖК
А101;developer;https://www.cian.ru/sale/flat/278068406/;Москва;sale;flat;2;16;4;101.4;23894739;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/273232996/;Москва;sale;flat;13;18;4;73.6;23793165;;;5.2.2;Прокшино;Прокшино ЖК
;;https://www.cian.ru/sale/flat/298953644/;Москва;sale;flat;13;25;4;80.7;23943690;Метрогородок;;;Бульвар Рокоссовского;Сиреневый парк ЖК
Level Group;developer;https://www.cian.ru/sale/flat/296356660/;Москва;sale;flat;16;47;4;80.3;24167341;Печатники;;2;Кожуховская;Левел Южнопортовая ЖК
Азбука Жилья Аренда;real_estate_agent;https://www.cian.ru/sale/flat/255981916/;Москва;sale;flat;17;25;4;91.0;24000000;Коньково;Миклухо-Маклая ;44;Беляево;
Level Group;developer;https://www.cian.ru/sale/flat/296356841/;Москва;sale;flat;17;47;4;80.9;24343489;Печатники;;2;Кожуховская;Левел Южнопортовая ЖК
А101;developer;https://www.cian.ru/sale/flat/278068415/;Москва;sale;flat;4;16;4;98.6;24308895;;;;Коммунарка;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/299535457/;Москва;sale;flat;2;18;4;105.0;24297630;;;;Бунинская аллея;Скандинавия
Level Group;developer;https://www.cian.ru/sale/flat/296502916/;Москва;sale;flat;43;45;4;84.5;24231742;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
Level Group;developer;https://www.cian.ru/sale/flat/296502742/;Москва;sale;flat;37;37;4;81.7;24257313;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
А101;developer;https://www.cian.ru/sale/flat/278068424/;Москва;sale;flat;6;16;4;98.2;24477676;;;;Коммунарка;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/282064577/;Москва;sale;flat;2;16;4;105.6;24408504;;;;Бунинская аллея;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/293180231/;Москва;sale;flat;16;16;4;99.7;24663820;;;36.3.2;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/294630828/;Москва;sale;flat;13;16;4;100.0;24820840;;;к36.1.1;Улица Скобелевская;Скандинавия ЖК
Level Group;developer;https://www.cian.ru/sale/flat/296502944/;Москва;sale;flat;44;45;4;86.7;24746637;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
Level Group;developer;https://www.cian.ru/sale/flat/299038347/;Москва;sale;flat;36;37;4;88.2;24890678;Нижегородский;;;Нижегородская;Левел Нижегородская ЖК
А101;developer;https://www.cian.ru/sale/flat/279706627/;Москва;sale;flat;16;16;4;99.6;25069574;;;37.2.1;Бунинская аллея;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/278068418/;Москва;sale;flat;5;16;4;103.1;25023262;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/290890991/;Москва;sale;flat;17;21;4;112.8;25076001;;;4.2;Бунинская аллея;Дзен-кварталы ЖК
Level Group;developer;https://www.cian.ru/sale/flat/296356413/;Москва;sale;flat;62;68;4;78.1;24918683;Печатники;;3;Кожуховская;Левел Южнопортовая ЖК
А101;developer;https://www.cian.ru/sale/flat/293986800/;Москва;sale;flat;17;17;4;97.4;25326203;;;25.1;Улица Скобелевская;Скандинавия ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/293956282/;Москва;sale;flat;16;17;4;104.4;25625628;;;к2;Боровское шоссе;Переделкино Ближнее Город-парк
А101;developer;https://www.cian.ru/sale/flat/288194062/;Москва;sale;flat;16;16;4;97.5;25800819;;;28.1;Коммунарка;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/291805216/;Москва;sale;flat;17;17;4;85.6;25776354;; Лобановский Лес;13;Прокшино;Прокшино
;;https://www.cian.ru/sale/flat/299610946/;Москва;sale;flat;2;9;4;85.8;25909070;; Инженера Кнорре;7к5;Румянцево;homecity
А101;developer;https://www.cian.ru/sale/flat/287088040/;Москва;sale;flat;18;18;4;122.0;26093620;;;1.3;Коммунарка;Дзен-кварталы ЖК
;;https://www.cian.ru/sale/flat/297889785/;Москва;sale;flat;10;15;4;102.6;25995086;;бульвар Севильский;3;Филатов Луг;Испанские кварталы
